name,type,cell_id,google_id,status,search,source,geometry,neighborhood,x,y,id
Martin's Park,Parks,Cell 163,NA,new,NA,humancoding_fall,"c(-71.0492514, 42.3527994)",South Boston Waterfront,-71.0492514,42.3527994,1127
Martin/Hilltop Playground,Parks,Cell 61,ChIJVVVVeoF744kRJkBvD2wlc-8,checked,park,google_api,"c(-71.053175, 42.279588)",Dorchester,-71.053175,42.279588,1128
Marvelous Barber Lounge,Social Businesses,Cell 174,NA,new,NA,humancoding_fall,"c(-71.0527872, 42.3576677)",Downtown,-71.0527872,42.3576677,1129
Mary Ann's Breakfast & Lunch,Social Businesses,Cell 15,ChIJq0nweQ9_44kRYCZ0Fyg61vM,checked,cafe,google_api,"c(-71.157418, 42.261921)",West Roxbury,-71.157418,42.261921,1130
Mary Hannon Park,Parks,Cell 97,NA,new,NA,humancoding_fall,"c(-71.0714881, 42.3193414)",Roxbury,-71.0714881,42.3193414,1131
Mary Soo Hoo Park,Parks,Cell 162,NA,new,NA,humancoding_fall,"c(-71.0598755, 42.3510103)",Chinatown,-71.0598755,42.3510103,1132
"Masjid Al-Quran
",Places of Worship,Cell 86,NA,new,NA,humancoding_fall,"c(-71.0803143, 42.3116031)",Dorchester,-71.0803143,42.3116031,1133
"Masjid Ar-Rahman
",Places of Worship,Cell 78,NA,new,NA,humancoding_fall,"c(-71.076045, 42.2978482)",Dorchester,-71.076045,42.2978482,1134
MASJID NOOR,Places of Worship,Cell 96,NA,new,NA,humancoding_fall,"c(-71.0859905, 42.323241)",Roxbury,-71.0859905,42.323241,1135
Mass Art Supply & Book Store,Social Businesses,Cell 107,ChIJwwD91It544kRDerF17Nbxvg,"checked, visited",bookstore,google_api,"c(-71.10062, 42.336293)",Longwood,-71.10062,42.336293,1136
Massachusetts Historical Society ,Other,Cell 143,NA,new,NA,humancoding_fall,"c(-71.089932, 42.3465633)",Fenway,-71.089932,42.3465633,1139
Massachusetts Law Enforcement Memorial,Parks,Cell 174,NA,new,NA,humancoding_fall,"c(-71.0633197, 42.3592704)",Beacon Hill,-71.0633197,42.3592704,1140
Massport Harborwalk Park,Parks,Cell 185,ChIJLbqHXGtw44kR2E1zDDlRtlU,checked,park,google_api,"c(-71.026655, 42.364661)",East Boston,-71.026655,42.364661,1141
Matcha Cafe Maiko,Social Businesses,Cell 124,NA,"new, visited",NA,humancoding_fall,"c(-71.0971197, 42.3426687)",Fenway,-71.0971197,42.3426687,1142
Mattahunt Community Center,Community Spaces,Cell 46,ChIJO-sRLa9-44kRh5MfCuQHyQg,checked,community center,google_api,"c(-71.102974, 42.275975)",Mattapan,-71.102974,42.275975,1143
Mattapan Branch of the Boston Public Library,Community Spaces,Cell 47,ChIJ8ZEM2QN844kRpuAXGiX-noM,checked,library,google_api,"c(-71.092953, 42.277336)",Mattapan,-71.092953,42.277336,1144
Mattapan Teen Center,Community Spaces,Cell 47,NA,new,NA,humancoding_fall,"c(-71.0942069, 42.2784882)",Mattapan,-71.0942069,42.2784882,1146
Maverick Square,Parks,Cell 184,ChIJX3c1b11w44kRRuRQbEn6ORQ,checked,square,google_api,"c(-71.039844, 42.368787)",East Boston,-71.039844,42.368787,1147
McBride Garden,Parks,Cell 75,NA,new,NA,humancoding_fall,"c(-71.1111746, 42.3057315)",Jamaica Plain,-71.1111746,42.3057315,1148
McConnell Park,Parks,Cell 88,ChIJBzfzxtd744kRvGiAyX00DD0,"checked, visited",park,google_api,"c(-71.051151, 42.308641)",Dorchester,-71.051151,42.308641,1149
McGann Playground,Parks,Cell 25,ChIJqxyvVOl-44kRqJgOmkzyi6E,checked,park,google_api,"c(-71.127366, 42.264262)",Hyde Park,-71.127366,42.264262,1155
McKenna's Cafe,Social Businesses,Cell 99,ChIJsyfWDat744kR30bKU-YORQ4,checked,cafe,google_api,"c(-71.053953, 42.311532)",Dorchester,-71.053953,42.311532,1156
McKinney Playground,Parks,Cell 138,NA,new,NA,humancoding_fall,"c(-71.1536871, 42.3553457)",Brighton,-71.1536871,42.3553457,1157
McLaughlin Playground,Parks,Cell 107,ChIJ4-4FkIZ544kRKXsqNRL0aQU,"checked, visited",park,google_api,"c(-71.102092, 42.328398)",Mission Hill,-71.102092,42.328398,1158
MCLE New England,Community Spaces,Cell 162,NA,new,NA,humancoding_fall,"c(-71.061795, 42.3553997)",Downtown,-71.061795,42.3553997,1159
McLean Playground,Parks,Cell 207,ChIJA39AQzNw44kRN_hohbMlKxM,checked,park,google_api,"c(-71.019291, 42.382738)",East Boston,-71.019291,42.382738,1160
McMorrow Playground park,Parks,Cell 79,ChIJuwyUBQt744kRanpkxwBJ9kE,checked,park,google_api,"c(-71.051531, 42.296209)",Dorchester,-71.051531,42.296209,1161
McMullen Museum of Art,Community Spaces,Cell 104,NA,new,NA,humancoding_fall,"c(-71.1625829, 42.340795)",Brighton,-71.1625829,42.340795,1162
Medal of Honor Park,Parks,Cell 148,ChIJGb2I0ZB644kRSLp5CsMkie0,"checked, visited",park,google_api,"c(-71.03235, 42.336407)",South Boston,-71.03235,42.336407,1163
Mellone Park,Parks,Cell 158,ChIJ_c8AV8N544kRMOqspwMBGu0,checked,park,google_api,"c(-71.12872, 42.360408)",Allston,-71.12872,42.360408,1164
Men & Women-Crossroads Ministries,Places of Worship,Cell 88,ChIJje4vaK9744kRreBq6kNp2pM,checked,place of worship,google_api,"c(-71.057494, 42.305243)",Dorchester,-71.057494,42.305243,1165
Mendoza Square,Parks,Cell 207,ChIJ_5ZLTzRw44kRH0rEYVbwrk4,checked,square,google_api,"c(-71.022657, 42.380372)",East Boston,-71.022657,42.380372,1166
Menino Arts Center,Community Spaces,Cell 17,NA,new,NA,humancoding_fall,"c(-71.1213136, 42.2573016)",Hyde Park,-71.1213136,42.2573016,1167
Menino Park,Parks,Cell 194,ChIJubHZCPhx44kRp-IRRyV1Uq4,checked,park,google_api,"c(-71.048151, 42.377865)",Charlestown,-71.048151,42.377865,1168
Metropolitan Baptist Church,Places of Worship,Cell 58,NA,new,NA,humancoding_fall,"c(-71.0860926, 42.282509)",Dorchester,-71.0860926,42.282509,1169
Mezzo Dog Park,Parks,Cell 203,ChIJYQbAnjdx44kRkckUYvdX-8w,checked,park,google_api,"c(-71.077728, 42.385579)",Charlestown,-71.077728,42.385579,1171
Michael D. Papagiannis Astronomy Library,Community Spaces,Cell 142,ChIJ79j71rR544kRj8zBSQz7p64,checked,library,google_api,"c(-71.105441, 42.350279)",Fenway,-71.105441,42.350279,1172
Michael Kairos Hair Salon,Social Businesses,Cell 195,NA,new,NA,humancoding_fall,"c(-71.0391708, 42.3735904)",East Boston,-71.0391708,42.3735904,1173
Mikes Donuts,Social Businesses,Cell 107,NA,"new, visited",NA,humancoding_fall,"c(-71.09991711, 42.33235414)",Mission Hill,-71.09991711,42.33235414,1175
Mildred Avenue Community Center,Community Spaces,Cell 47,ChIJP9okpgZ844kRcFsfz38ZqJI,checked,community center,google_api,"c(-71.090528, 42.277176)",Mattapan,-71.090528,42.277176,1176
Millennium Park,Parks,Cell 29,ChIJ_aCwZ1x_44kR_IK5aEADCn8,checked,park,google_api,"c(-71.18021, 42.281879)",West Roxbury,-71.18021,42.281879000000004,1178
Mina Alouette HairStudio,Social Businesses,Cell 18,NA,new,NA,humancoding_fall,"c(-71.1178579, 42.2577682)",Hyde Park,-71.1178579,42.2577682,1179
Mina's Hair Salon,Social Businesses,Cell 195,NA,new,NA,humancoding_fall,"c(-71.0347375, 42.3735474)",East Boston,-71.0347375,42.3735474,1180
Minton Stable Community Garden,Parks,Cell 75,NA,new,NA,humancoding_fall,"c(-71.1054525, 42.305473)",Jamaica Plain,-71.1054525,42.305473,1183
Miriam and Sidney Stoneman Playground,Parks,Cell 160,NA,new,NA,humancoding_fall,"c(-71.0869408, 42.3525465)",Back Bay,-71.0869408,42.3525465,1184
"Mishkan Tefila Memorial Park 2633 centre st, west roxbury, ma 02132",Places of Worship,Cell 14,NA,new,NA,humancoding_fall,"c(-71.1634456, 42.2616961)",West Roxbury,-71.1634456,42.2616961,1185
Mission Hill Community Center,Community Spaces,Cell 107,NA,"new, visited",NA,humancoding_fall,"c(-71.09870274, 42.3338949)",Mission Hill,-71.09870274,42.3338949,1186
Mission Hill Playground,Parks,Cell 107,NA,new,NA,humancoding_fall,"c(-71.0986886, 42.3335118)",Mission Hill,-71.0986886,42.3335118,1187
MLB Barbers,Social Businesses,Cell 125,NA,new,NA,humancoding_fall,"c(-71.0842796, 42.3368655)",Roxbury,-71.0842796,42.3368655,1189
Moakley Park,Parks,Cell 128,ChIJc9dwzhp744kRszbNG3EUpig,checked,park,google_api,"c(-71.04938, 42.330139)",South Boston,-71.04938,42.330139,1190
Monastery of St. Claire,Places of Worship,Cell 74,NA,"new, visited",NA,humancoding_fall,"c(-71.1220626, 42.3080823)",Jamaica Plain,-71.1220626,42.3080823,1191
Monsignor Reynolds Playground,Parks,Cell 145,NA,new,NA,humancoding_fall,"c(-71.0706618, 42.3404075)",South End,-71.0706618,42.3404075,1192
More Than Words Warehouse,Social Businesses,Cell 145,ChIJBefn229644kRLwJZ-3iJRUU,checked,bookstore,google_api,"c(-71.063382, 42.343343)",South End,-71.063382,42.343343,1195
Morning Star Baptist Church,Places of Worship,Cell 47,ChIJC72MogB844kRi7FzOmylpMU,checked,place of worship,google_api,"c(-71.0925, 42.282222)",Mattapan,-71.0925,42.282222,1196
Mosque for Praising Allah,Places of Worship,Cell 108,NA,new,NA,humancoding_fall,"c(-71.083285, 42.3328577)",Roxbury,-71.083285,42.3328577,1198
Most Holy Redeemer Parish - Parroquia Santisimo Redentor,Places of Worship,Cell 195,NA,new,NA,humancoding_fall,"c(-71.0405581, 42.3711922)",East Boston,-71.0405581,42.3711922,1199
Most Holy Redemeer,Places of Worship,Cell 195,NA,new,NA,humancoding_fall,"c(-71.040647, 42.3710493)",East Boston,-71.040647,42.3710493,1200
Most Precious Blood Church,Places of Worship,Cell 17,NA,new,NA,humancoding_fall,"c(-71.1227817, 42.2550743)",Hyde Park,-71.1227817,42.2550743,1201
Mothers Rest,Parks,Cell 143,NA,new,NA,humancoding_fall,"c(-71.0910584, 42.3449245)",Fenway,-71.0910584,42.3449245,1202
Mothers Rest at Four Corners,Parks,Cell 78,ChIJnVUbYJV744kRrLFUq2wJ55o,checked,park,google_api,"c(-71.072008, 42.297502)",Dorchester,-71.072008,42.297502,1203
"Mount Bowdoin Green
",Parks,Cell 77,NA,new,NA,humancoding_fall,"c(-71.0760944, 42.3024185)",Dorchester,-71.0760944,42.3024185,1204
Mount Hope Cemetery,Places of Worship,Cell 46,NA,new,NA,humancoding_fall,"c(-71.1023271, 42.2840123)",Roslindale,-71.1023271,42.2840123,1205
Mozart Park,Parks,Cell 95,ChIJW1WKrYF544kRxdpZbiDN4PI,checked,park,google_api,"c(-71.104487, 42.322348)",Jamaica Plain,-71.104487,42.322348,1206
Mt Benedict Cemetery,Places of Worship,Cell 52,NA,new,NA,humancoding_fall,"c(-71.1679475, 42.2979208)",West Roxbury,-71.1679475,42.2979208,1207
Mt Olive Kingdom Builders Center,Places of Worship,Cell 59,ChIJk3VOtPZ744kRUt-9jpdH8HU,checked,place of worship,google_api,"c(-71.080278, 42.285)",Dorchester,-71.080278,42.285,1208
Mt Pleasant Play Area,Parks,Cell 108,NA,new,NA,humancoding_fall,"c(-71.0792545, 42.3270833)",Roxbury,-71.0792545,42.3270833,1209
Mt Sinai Baptist Church,Places of Worship,Cell 58,ChIJG_FE-_5744kRk3F86U8ac54,checked,place of worship,google_api,"c(-71.093665, 42.285012)",Mattapan,-71.093665,42.285012,1210
Mt Vernon Press,Other,Cell 173,NA,new,NA,humancoding_fall,"c(-71.0666892, 42.358446)",Beacon Hill,-71.0666892,42.358446,1211
Mt. Calvary Baptist Church,Places of Worship,Cell 96,NA,new,NA,humancoding_fall,"c(-71.0842164, 42.321388)",Roxbury,-71.0842164,42.321388,1212
Mt. Calvary Cemetery,Places of Worship,Cell 45,NA,new,NA,humancoding_fall,"c(-71.1135565, 42.2794134)",Roslindale,-71.1135565,42.2794134,1213
"Mt. Calvary Holy Church of America
",Places of Worship,Cell 86,NA,new,NA,humancoding_fall,"c(-71.080899, 42.3125765)",Roxbury,-71.080899,42.3125765,1214
Mud House,Social Businesses,Cell 71,ChIJJ8aYz3Z744kRtSw3sCZQzJc,checked,cafe,google_api,"c(-71.044655, 42.286482)",Dorchester,-71.044655,42.286482,1215
Mugar Memorial Library,Community Spaces,Cell 142,ChIJSTDQGPB544kRUrGqwnzPLz0,checked,library,google_api,"c(-71.1080361, 42.350956)",Fenway,-71.1080361,42.350956,1216
"Muhammad's Mosque
",Places of Worship,Cell 86,NA,new,NA,humancoding_fall,"c(-71.0826891, 42.3082831)",Dorchester,-71.0826891,42.3082831,1217
Mullen Square,Parks,Cell 98,NA,new,NA,humancoding_fall,"c(-71.0579866, 42.3193191)",Dorchester,-71.0579866,42.3193191,1218
"Murphy Field & Playground
",Parks,Cell 74,NA,"new, visited",NA,humancoding_fall,"c(-71.1132895, 42.3073388)",Jamaica Plain,-71.1132895,42.3073388,1219
Murphy Memorial Skating Rink,Parks,Cell 148,NA,"new, visited",NA,humancoding_fall,"c(-71.0236403, 42.3368033)",South Boston,-71.0236403,42.3368033,1220
Murphy Playground,Parks,Cell 74,ChIJ7YSIDml544kRwsLeqLJnOzI,"checked, visited",park,google_api,"c(-71.114308, 42.307142)",Jamaica Plain,-71.114308,42.307142,1221
Murray Field,Parks,Cell 138,ChIJqXy3Oi1444kR3yYOv1TQ03k,checked,park,google_api,"c(-71.145673, 42.359467)",Brighton,-71.145673,42.359467,1222
Museum of African American History,Other,Cell 173,NA,new,NA,humancoding_fall,"c(-71.065122, 42.3599978)",Beacon Hill,-71.065122,42.3599978,1223
"Museum of Fine Arts, Boston",Other,Cell 124,NA,"new, visited",NA,humancoding_fall,"c(-71.094048, 42.339381)",Fenway,-71.094048,42.339381,1224
MW Hair Studio Boston,Social Businesses,Cell 147,NA,new,NA,humancoding_fall,"c(-71.0439852, 42.3375284)",South Boston,-71.0439852,42.3375284,1227
My Grandma's of New England,Social Businesses,Cell 5,NA,new,NA,humancoding_fall,"c(-71.129807, 42.2430291)",Hyde Park,-71.129807,42.2430291,1228
My Sister's Keeper,Community Spaces,Cell 56,NA,new,NA,humancoding_fall,"c(-71.1146285, 42.2947568)",Jamaica Plain,-71.1146285,42.2947568,1229
Myrtle Street Playground,Parks,Cell 173,NA,new,NA,humancoding_fall,"c(-71.0660943, 42.3592191)",Beacon Hill,-71.0660943,42.3592191,1230
Nail Maxx Co,Social Businesses,Cell 42,NA,new,NA,humancoding_fall,"c(-71.151922, 42.2873466)",West Roxbury,-71.151922,42.2873466,1231
Nashua Street Park,Parks,Cell 182,ChIJeZwSWZFw44kR135s2wQYnJI,checked,park,google_api,"c(-71.066629, 42.367791)",West End,-71.066629,42.367791,1233
Nazzaro Community Center,Community Spaces,Cell 183,ChIJk-HtXIlw44kREPw2gxfVFt8,"checked, visited",community center,google_api,"c(-71.054373, 42.365258)",North End,-71.054373,42.365258,1235
Neighborhood Services,Community Spaces,Cell 174,ChIJa2Q_-IRw44kRcDFLQzF1oLg,checked,city hall,google_api,"c(-71.057798, 42.360259)",Downtown,-71.057798,42.360259,1236
Nellie Miranda Memorial Park,Parks,Cell 98,ChIJYSQtQ0x744kRPvNR2BDsMxE,checked,park,google_api,"c(-71.065213, 42.318699)",Dorchester,-71.065213,42.318699,1237
Neponset River Reservation,Parks,Cell 61,ChIJ7_hMqX5844kRKd9ndF-IsUk,checked,park,google_api,"c(-71.052163, 42.278921)",Dorchester,-71.052163,42.278921,1239
Neptune Road Airport Edge Buffer Park,Parks,Cell 207,ChIJTZL4dTZw44kRhTyWMHXqOX4,checked,park,google_api,"c(-71.024179, 42.379742)",East Boston,-71.024179,42.379742,1241
New Ashkenaz Minyan,Places of Worship,Cell 121,NA,new,NA,humancoding_fall,"c(-71.1440625, 42.3449327)",Brighton,-71.1440625,42.3449327,1243
New Calvary Cemetery,Places of Worship,Cell 46,NA,new,NA,humancoding_fall,"c(-71.1003317, 42.2817472)",Mattapan,-71.1003317,42.2817472,1244
New Canaan Church-God-Christ,Places of Worship,Cell 96,ChIJHy1wMCt644kRjNH433B5A4w,checked,place of worship,google_api,"c(-71.093344, 42.320801)",Roxbury,-71.093344,42.320801,1245
New England Law | Boston Law Library,Community Spaces,Cell 162,ChIJd9xNJVZ744kRcUi2S3GUiZE,checked,library,google_api,"c(-71.066537, 42.350807)",Downtown,-71.066537,42.350807,1246
"New Faith Missionary Baptist
",Places of Worship,Cell 86,NA,new,NA,humancoding_fall,"c(-71.0803168, 42.3077736)",Dorchester,-71.0803168,42.3077736,1247
New Haven Street Park,Parks,Cell 14,NA,new,NA,humancoding_fall,"c(-71.166929, 42.2662819)",West Roxbury,-71.166929,42.2662819,1248
New Hope Baptist Church,Places of Worship,Cell 10,ChIJzZnrsfd-44kRAIVPv5hGxcc,checked,place of worship,google_api,"c(-71.130444, 42.252196)",Hyde Park,-71.130444,42.252196,1249
New Jerusalem Church of God,Places of Worship,Cell 47,ChIJp0a8uAB844kRteCNzbh1P2M,checked,place of worship,google_api,"c(-71.092296, 42.280928)",Mattapan,-71.092296,42.280928,1250
New Life Restoration Temple,Places of Worship,Cell 69,NA,"new, visited",NA,humancoding_fall,"c(-71.0697729, 42.2909419)",Dorchester,-71.0697729,42.2909419,1251
"New Testament Pentecostal Church
",Places of Worship,Cell 78,NA,new,NA,humancoding_fall,"c(-71.0659342, 42.2988303)",Dorchester,-71.0659342,42.2988303,1252
New Urban Partners,Parks,Cell 161,NA,new,NA,humancoding_fall,"c(-71.0727207, 42.356497)",Beacon Hill,-71.0727207,42.356497,1253
Newbirth Help Ministry,Places of Worship,Cell 24,ChIJWw4FUeh-44kRnrguLHUyczQ,checked,place of worship,google_api,"c(-71.130521, 42.267564)",Hyde Park,-71.130521,42.267564,1254
Newcomb Square,Parks,Cell 143,ChIJ72uw0Bp644kRPwIo6MrcOfY,checked,square,google_api,"c(-71.087998, 42.3473579)",Fenway,-71.087998,42.3473579,1256
Nha quan Vinh Phuoc,Places of Worship,Cell 109,ChIJrVx5pUB644kR_EStFpQGueo,checked,place of worship,google_api,"c(-71.073042, 42.33166)",Roxbury,-71.073042,42.33166,1258
Nichols House Museum,Other,Cell 173,NA,new,NA,humancoding_fall,"c(-71.0659624, 42.3584004)",Beacon Hill,-71.0659624,42.3584004,1259
"Nightingale Community Garden
",Parks,Cell 69,NA,"new, visited",NA,humancoding_fall,"c(-71.0734519, 42.2949238)",Dorchester,-71.0734519,42.2949238,1260
Nira Avenue Garden,Parks,Cell 94,NA,new,NA,humancoding_fall,"c(-71.1087513, 42.3251067)",Jamaica Plain,-71.1087513,42.3251067,1261
Norman B. Leventhal Park,Parks,Cell 174,ChIJn3ppVoFw44kRVWGGca4l4rw,checked,park,google_api,"c(-71.055669, 42.356287)",Downtown,-71.055669,42.356287,1262
North Beacon Allee,Parks,Cell 139,NA,new,NA,humancoding_fall,"c(-71.1437288, 42.3545067)",Allston,-71.1437288,42.3545067,1263
North End Branch of the Boston Public Library,Community Spaces,Cell 183,ChIJ6c11JYlw44kRgLeqFQfb8NM,"checked, visited",library,google_api,"c(-71.05493, 42.364116)",North End,-71.05493,42.364116,1264
North Point Park,Parks,Cell 182,ChIJ_fz6HpRw44kRc60n7gmu5tw,checked,park,google_api,"c(-71.069022, 42.369016)",West End,-71.069022,42.369016,1265
North Point Park Island,Parks,Cell 182,NA,new,NA,humancoding_fall,"c(-71.0689849, 42.3685149)",West End,-71.0689849,42.3685149,1266
North Square Park,Parks,Cell 183,ChIJsYUYBYlw44kR_584Tj3G6xI,"checked, visited",park,google_api,"c(-71.05335, 42.363919)",North End,-71.05335,42.363919,1267
North Square Stories,Parks,Cell 183,ChIJLy4SOz5x44kRqNLngBIFwnM,"checked, visited",square,google_api,"c(-71.053372, 42.36394)",North End,-71.053372,42.36394,1268
North Street Park,Parks,Cell 174,ChIJfSkwuIhw44kRQ5pPh9n1Wis,checked,park,google_api,"c(-71.054884, 42.362364)",North End,-71.054884,42.362364,1269
Northeastern University Tennis Courts,Parks,Cell 125,NA,new,NA,humancoding_fall,"c(-71.0840447, 42.3393917)",Roxbury,-71.0840447,42.3393917,1272
"Norton & Stonehurst Community Garden
",Places of Worship,Cell 87,NA,new,NA,humancoding_fall,"c(-71.0671469, 42.3051407)",Dorchester,-71.0671469,42.3051407,1273
Norton Street Playground,Parks,Cell 87,NA,new,NA,humancoding_fall,"c(-71.0693114, 42.3065711)",Dorchester,-71.0693114,42.3065711,1274
Nos Casa Cafe,Social Businesses,Cell 109,ChIJqwugJzZ644kRMfLrhrr3eYI,checked,cafe,google_api,"c(-71.073729, 42.323246)",Roxbury,-71.073729,42.323246,1275
Noyes Playground,Parks,Cell 218,ChIJx9bMbdFx44kRHMRsXfpCFQw,checked,park,google_api,"c(-71.010914, 42.388861)",East Boston,-71.010914,42.388861,1276
O'Day Playground,Parks,Cell 125,NA,new,NA,humancoding_fall,"c(-71.0752819, 42.3407695)",South End,-71.0752819,42.3407695,1279
O'Donnell Field,Parks,Cell 157,NA,new,NA,humancoding_fall,"c(-71.1285889, 42.3672034)",Allston,-71.1285889,42.3672034,1280
Oak Lawn Cemetery,Places of Worship,Cell 34,NA,new,NA,humancoding_fall,"c(-71.1126659, 42.2755913)",Hyde Park,-71.1126659,42.2755913,1282
Oak Path,Parks,Cell 65,ChIJXZa3FC9544kRMTicrDVthN8,"checked, visited",park,google_api,"c(-71.1238058, 42.2996889)",Jamaica Plain,-71.1238058,42.2996889,1283
Oak Square,Parks,Cell 119,ChIJP3V_GEB444kRXr3KyHQKY7g,checked,park,google_api,"c(-71.168046, 42.350842)",Brighton,-71.168046,42.350842,1284
Oak Square YMCA,Community Spaces,Cell 119,NA,new,NA,humancoding_fall,"c(-71.1671344, 42.3508836)",Brighton,-71.1671344,42.3508836,1287
Oakdale Street Community Garden,Parks,Cell 84,NA,new,NA,humancoding_fall,"c(-71.1065208, 42.3132809)",Jamaica Plain,-71.1065208,42.3132809,1288
Oakleaf Cakes Bake Shop,Social Businesses,Cell 143,NA,new,NA,humancoding_fall,"c(-71.0866551, 42.3432509)",Fenway,-71.0866551,42.3432509,1289
Oasis Cafe & Catering Services,Social Businesses,Cell 45,ChIJP7qdurd-44kRQlVkeLb4p4k,checked,cafe,google_api,"c(-71.118889, 42.278889)",Roslindale,-71.118889,42.278889,1290
Old Corner Book Store,Social Businesses,Cell 174,ChIJjb7IXT1x44kRk8nvtENBFk0,checked,bookstore,google_api,"c(-71.058381, 42.357536)",Downtown,-71.058381,42.357536,1292
Old Harbor Park,Parks,Cell 112,ChIJXQuUjvp644kR7AUHMb9MQZ4,checked,park,google_api,"c(-71.039934, 42.319934)",Dorchester,-71.039934,42.319934,1293
Old North Church,Places of Worship,Cell 183,NA,"new, visited",NA,humancoding_fall,"c(-71.0543906, 42.3663621)",North End,-71.0543906,42.3663621,1294
Old North Memorial Garden,Parks,Cell 183,NA,"new, visited",NA,humancoding_fall,"c(-71.0542109, 42.3662174)",North End,-71.0542109,42.3662174,1295
Old South Church in Boston,Places of Worship,Cell 161,ChIJL5pWFAx644kRhNI4wTm4Pi0,checked,place of worship,google_api,"c(-71.077972, 42.35027)",Back Bay,-71.077972,42.35027,1296
Old West Church,Places of Worship,Cell 173,NA,new,NA,humancoding_fall,"c(-71.0641708, 42.3616684)",West End,-71.0641708,42.3616684,1297
Olmsted Park,Parks,Cell 94,ChIJB4_sfJ5544kRHxi7EfeXpSM,checked,park,google_api,"c(-71.114887, 42.325945)",Jamaica Plain,-71.114887,42.325945,1298
